2026-06-23 02:51:17,531 | INFO |   [INFO] case_34d32b37ef4d3365fbd70ef0b5b8ca2b: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:51:17,531 | INFO |   [case_34d32b37ef4d3365fbd70ef0b5b8ca2b] judul='Putusan PN BANDUNG Nomor 1058/Pid.Sus/2019/PN BdgTanggal 5 D...' kata=0 keutuhan=0% valid=False
2026-06-23 02:51:19,532 | INFO | [38/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/0d62c23de09b7b7d57efb69c884e850a.html
2026-06-23 02:51:19,606 | INFO |   [INFO] case_0d62c23de09b7b7d57efb69c884e850a: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:51:19,606 | INFO |   [case_0d62c23de09b7b7d57efb69c884e850a] judul='Putusan PN BANDUNG Nomor 501/PID.B/2011/PN.BDGTanggal 28 Apr...' kata=0 keutuhan=0% valid=False
2026-06-23 02:51:21,606 | INFO | [39/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/bf4a620c41192f59e2207a8a95ed2a9a.html
2026-06-23 02:51:21,657 | INFO |   [INFO] case_bf4a620c41192f59e2207a8a95ed2a9a: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:51:21,657 | INFO |   [case_bf4a620c41192f59e2207a8a95ed2a9a] judul='Putusan PN BANDUNG Nomor 740/Pid.Sus/2020/PN BdgTanggal 8 Ok...' kata=0 keutuhan=0% valid=False
2026-06-23 02:51:23,658 | INFO | [40/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaec991fdbfe70f48b10313232343235.html
2026-06-23 02:51:24,384 | INFO |   [case_zaec991fdbfe70f48b10313232343235] judul='Putusan PN BANDUNG Nomor 1142/Pid.Sus/2021/PN BdgTanggal 17 ...' kata=4140 keutuhan=71% valid=False
2026-06-23 02:51:24,385 | INFO | [SESSION] sudah memproses 40 dokumen sejak refresh terakhir -> refresh cookies preventif...
2026-06-23 02:51:24,385 | INFO | [BROWSER] membuka Chrome buat lewatin bot-protection (sebentar)...
2026-06-23 02:51:33,705 | INFO | patching driver executable C:\Users\andik\appdata\roaming\undetected_chromedriver\undetected_chromedriver.exe
2026-06-23 02:51:46,747 | INFO | [BROWSER] halaman ke-load, judul tab: 'Direktori Putusan'
2026-06-23 02:51:46,908 | INFO | [BROWSER] cookies berhasil diambil, lanjut scraping pakai requests biasa.
2026-06-23 02:51:46,915 | INFO |   [CHECKPOINT] 40 record tersimpan ke data/processed/metadata_raw.csv (0 valid sejauh ini)
2026-06-23 02:51:48,916 | INFO | [41/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaf16d4eb2f3952eb506313535333430.html
2026-06-23 02:51:49,257 | INFO |   [INFO] case_zaf16d4eb2f3952eb506313535333430: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:51:49,257 | INFO |   [case_zaf16d4eb2f3952eb506313535333430] judul='Putusan DILMIL II 09 BANDUNG Nomor 35-K/PM.II-09/AD/III/2026...' kata=0 keutuhan=0% valid=False
